batch_id,cluster_id,num_cases,risk_score,alert_level,temporal_concentration,geographic_concentration,event_similarity,severity_concentration,size_anomaly,manufacturing_concentration,primary_region,primary_drug,primary_event
BATCH_Site_D_China_628,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Headache
BATCH_Site_A_Germany_807,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Headache
BATCH_Site_D_China_239,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Lisinopril,Headache
BATCH_Site_A_Germany_065,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Ibuprofen,Rash
BATCH_Site_B_India_626,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Levothyroxine,Insomnia
BATCH_Site_C_USA_093,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Atorvastatin,Allergic_Reaction
BATCH_Site_C_USA_230,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Levothyroxine,Headache
BATCH_Site_B_India_729,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Aspirin,Dizziness
BATCH_Site_B_India_616,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Sertraline,Insomnia
BATCH_Site_C_USA_628,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Dizziness
BATCH_Site_E_Brazil_575,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Joint_Pain
BATCH_Site_E_Brazil_021,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Insomnia
BATCH_Site_A_Germany_344,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Fever
BATCH_Site_C_USA_758,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Allergic_Reaction
BATCH_Site_D_China_662,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Lisinopril,Joint_Pain
BATCH_Site_C_USA_640,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Lisinopril,Rash
BATCH_Site_C_USA_312,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Allergic_Reaction
BATCH_Site_D_China_334,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Metformin,Stomach_Pain
BATCH_Site_E_Brazil_554,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Ibuprofen,Stomach_Pain
BATCH_Site_B_India_119,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Lisinopril,Fever
BATCH_Site_E_Brazil_119,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Levothyroxine,Nausea
BATCH_Site_D_China_199,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Metformin,Fatigue
BATCH_Site_E_Brazil_895,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Levothyroxine,Fever
BATCH_Site_E_Brazil_124,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Allergic_Reaction
BATCH_Site_D_China_446,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Fever
BATCH_Site_E_Brazil_273,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Omeprazole,Nausea
BATCH_Site_C_USA_263,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Atorvastatin,Nausea
BATCH_Site_D_China_761,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Lisinopril,Headache
BATCH_Site_E_Brazil_474,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Metformin,Allergic_Reaction
BATCH_Site_C_USA_262,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Insomnia
BATCH_Site_E_Brazil_608,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Ibuprofen,Headache
BATCH_Site_E_Brazil_240,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Levothyroxine,Stomach_Pain
BATCH_Site_D_China_178,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Metformin,Headache
BATCH_Site_B_India_243,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Fatigue
BATCH_Site_A_Germany_506,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Fever
BATCH_Site_A_Germany_893,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Insomnia
BATCH_Site_B_India_483,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Lisinopril,Fatigue
BATCH_Site_E_Brazil_408,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Allergic_Reaction
BATCH_Site_E_Brazil_856,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Joint_Pain
BATCH_Site_D_China_759,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Ibuprofen,Fever
BATCH_Site_C_USA_473,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Sertraline,Fever
BATCH_Site_D_China_097,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Nausea
BATCH_Site_A_Germany_320,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Metformin,Fatigue
BATCH_Site_C_USA_154,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Atorvastatin,Fatigue
BATCH_Site_E_Brazil_003,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Stomach_Pain
BATCH_Site_B_India_755,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Levothyroxine,Joint_Pain
BATCH_Site_A_Germany_519,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Sertraline,Joint_Pain
BATCH_Site_B_India_988,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Levothyroxine,Fatigue
BATCH_Site_A_Germany_936,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Fever
BATCH_Site_C_USA_051,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Omeprazole,Joint_Pain
BATCH_Site_A_Germany_114,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Headache
BATCH_Site_E_Brazil_135,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Stomach_Pain
BATCH_Site_D_China_127,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Aspirin,Allergic_Reaction
BATCH_Site_A_Germany_595,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Sertraline,Dizziness
BATCH_Site_C_USA_202,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Omeprazole,Fatigue
BATCH_Site_A_Germany_195,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Allergic_Reaction
BATCH_Site_C_USA_264,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Rash
BATCH_Site_C_USA_101,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Dizziness
BATCH_Site_A_Germany_647,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Metformin,Fatigue
BATCH_Site_B_India_563,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Lisinopril,Allergic_Reaction
BATCH_Site_D_China_983,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Metformin,Joint_Pain
BATCH_Site_B_India_581,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Fatigue
BATCH_Site_C_USA_334,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Metformin,Fatigue
BATCH_Site_C_USA_033,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Atorvastatin,Headache
BATCH_Site_A_Germany_588,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Omeprazole,Headache
BATCH_Site_C_USA_343,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Metformin,Allergic_Reaction
BATCH_Site_B_India_870,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Metformin,Rash
BATCH_Site_E_Brazil_038,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Nausea
BATCH_Site_D_China_072,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Sertraline,Joint_Pain
BATCH_Site_B_India_372,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Metformin,Dizziness
BATCH_Site_B_India_026,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Ibuprofen,Headache
BATCH_Site_E_Brazil_498,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Atorvastatin,Fatigue
BATCH_Site_A_Germany_231,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Omeprazole,Dizziness
BATCH_Site_B_India_047,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Metformin,Fatigue
BATCH_Site_D_China_251,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Metformin,Fatigue
BATCH_Site_C_USA_107,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Fever
BATCH_Site_C_USA_050,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Metformin,Allergic_Reaction
BATCH_Site_B_India_519,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Atorvastatin,Fever
BATCH_Site_D_China_950,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Ibuprofen,Allergic_Reaction
BATCH_Site_D_China_978,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Nausea
BATCH_Site_B_India_898,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Atorvastatin,Fatigue
BATCH_Site_E_Brazil_282,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Nausea
BATCH_Site_E_Brazil_117,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Fever
BATCH_Site_C_USA_634,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Headache
BATCH_Site_A_Germany_068,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Levothyroxine,Nausea
BATCH_Site_A_Germany_870,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Ibuprofen,Stomach_Pain
BATCH_Site_D_China_098,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Joint_Pain
BATCH_Site_B_India_885,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Rash
BATCH_Site_A_Germany_559,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Sertraline,Fever
BATCH_Site_A_Germany_704,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Metformin,Allergic_Reaction
BATCH_Site_A_Germany_391,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Lisinopril,Headache
BATCH_Site_B_India_603,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Fever
BATCH_Site_E_Brazil_400,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Omeprazole,Dizziness
BATCH_Site_E_Brazil_062,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Fatigue
BATCH_Site_D_China_285,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Allergic_Reaction
BATCH_Site_C_USA_944,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Insomnia
BATCH_Site_A_Germany_999,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Allergic_Reaction
BATCH_Site_D_China_733,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Ibuprofen,Nausea
BATCH_Site_A_Germany_349,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Omeprazole,Fever
BATCH_Site_D_China_605,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Sertraline,Headache
BATCH_Site_C_USA_075,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Amoxicillin,Joint_Pain
BATCH_Site_D_China_830,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Metformin,Insomnia
BATCH_Site_B_India_743,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Metformin,Fatigue
BATCH_Site_B_India_157,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Headache
BATCH_Site_C_USA_191,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Dizziness
BATCH_Site_E_Brazil_088,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Metformin,Joint_Pain
BATCH_Site_E_Brazil_039,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Amoxicillin,Joint_Pain
BATCH_Site_D_China_520,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Joint_Pain
BATCH_Site_D_China_925,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Allergic_Reaction
BATCH_Site_A_Germany_901,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Aspirin,Insomnia
BATCH_Site_D_China_256,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Dizziness
BATCH_Site_C_USA_400,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Omeprazole,Fatigue
BATCH_Site_E_Brazil_081,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Stomach_Pain
BATCH_Site_E_Brazil_779,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Metformin,Fatigue
BATCH_Site_B_India_936,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Lisinopril,Insomnia
BATCH_Site_C_USA_003,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Ibuprofen,Fatigue
BATCH_Site_D_China_435,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Stomach_Pain
BATCH_Site_D_China_931,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Stomach_Pain
BATCH_Site_A_Germany_550,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Atorvastatin,Fatigue
BATCH_Site_B_India_523,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Lisinopril,Fatigue
BATCH_Site_D_China_813,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Ibuprofen,Joint_Pain
BATCH_Site_D_China_142,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Metformin,Rash
BATCH_Site_B_India_528,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Lisinopril,Joint_Pain
BATCH_Site_C_USA_129,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Amoxicillin,Fever
BATCH_Site_E_Brazil_649,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Sertraline,Stomach_Pain
BATCH_Site_C_USA_486,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Nausea
BATCH_Site_E_Brazil_177,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Lisinopril,Dizziness
BATCH_Site_E_Brazil_206,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Ibuprofen,Dizziness
BATCH_Site_B_India_162,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Nausea
BATCH_Site_C_USA_883,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Joint_Pain
BATCH_Site_C_USA_317,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Ibuprofen,Fever
BATCH_Site_C_USA_005,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Omeprazole,Stomach_Pain
BATCH_Site_D_China_326,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Nausea
BATCH_Site_D_China_276,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Ibuprofen,Dizziness
BATCH_Site_A_Germany_102,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Fever
BATCH_Site_D_China_524,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Dizziness
BATCH_Site_D_China_948,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Dizziness
BATCH_Site_A_Germany_544,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Headache
BATCH_Site_B_India_271,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Fever
BATCH_Site_E_Brazil_761,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Levothyroxine,Allergic_Reaction
BATCH_Site_A_Germany_577,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Headache
BATCH_Site_A_Germany_417,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Lisinopril,Fatigue
BATCH_Site_B_India_320,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Sertraline,Headache
BATCH_Site_D_China_752,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Rash
BATCH_Site_B_India_856,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Stomach_Pain
BATCH_Site_B_India_333,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Rash
BATCH_Site_A_Germany_801,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Insomnia
BATCH_Site_C_USA_850,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Lisinopril,Insomnia
BATCH_Site_E_Brazil_149,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Fever
BATCH_Site_E_Brazil_184,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Sertraline,Rash
BATCH_Site_B_India_684,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Ibuprofen,Joint_Pain
BATCH_Site_C_USA_643,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Sertraline,Fever
BATCH_Site_C_USA_095,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Metformin,Nausea
BATCH_Site_A_Germany_943,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Sertraline,Rash
BATCH_Site_E_Brazil_696,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Metformin,Dizziness
BATCH_Site_C_USA_144,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Lisinopril,Fever
BATCH_Site_B_India_218,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Sertraline,Rash
BATCH_Site_B_India_248,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Amoxicillin,Nausea
BATCH_Site_E_Brazil_624,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Sertraline,Stomach_Pain
